Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_log,TotalWorkingYears_log,YearsPerCompany,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
21,984,1,1,1,1131,4,70,2,1,2,2070,25326,1,11,3,3,80,0,2,6,4,2,2,2,2,7.635786861395585,1.0986122886681098,2.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
39,439,9,3,1,1132,3,70,3,2,2,6782,8770,9,15,3,3,80,0,9,2,2,5,4,0,3,8.82217476094608,2.302585092994046,1.0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
36,217,18,4,1,1133,1,78,3,2,4,7779,23238,2,20,4,1,80,0,18,0,3,11,9,0,9,8.959311617172437,2.9444389791664403,9.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
31,793,20,3,1,1135,3,67,4,1,4,2791,21981,0,12,3,1,80,1,3,4,3,2,2,2,2,7.934513463882263,1.3862943611198906,3.0,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
28,1451,2,1,1,1136,1,67,2,1,2,3201,19911,0,17,3,1,80,0,6,2,1,5,3,0,4,8.07153089355666,1.9459101490553128,6.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
35,1182,11,2,1,1137,4,54,3,2,4,4968,18500,1,11,3,4,80,1,5,3,3,5,2,0,2,8.51097389160232,1.791759469228055,5.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
49,174,8,4,1,1138,4,56,2,4,2,13120,11879,6,17,3,2,80,1,22,3,3,9,8,2,3,9.481969279105716,3.1354942159291497,3.6666666666666665,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False
34,1003,2,2,1,1140,4,95,3,2,3,4033,15834,2,11,3,4,80,0,5,3,2,3,2,0,2,8.302513718514158,1.791759469228055,2.5,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
29,490,10,3,1,1143,4,61,3,1,2,3291,17940,0,14,3,4,80,2,8,2,2,7,5,1,1,8.09925056179696,2.19722457733622,8.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
42,188,29,3,1,1148,2,56,1,2,4,4272,9558,4,19,3,1,80,0,16,3,3,1,0,0,0,8.360071435644025,2.833213344056216,4.0,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
29,718,8,1,1,1150,2,79,2,2,4,5056,17689,1,15,3,3,80,1,10,2,2,10,7,1,2,8.528528701079983,2.3978952727983707,10.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
38,433,1,3,1,1152,3,37,4,1,3,2844,6004,1,13,3,4,80,1,7,2,4,7,6,5,0,7.953318346560431,2.079441541679836,7.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
28,773,6,3,1,1154,3,39,2,1,3,2703,22088,1,14,3,4,80,1,3,2,3,3,1,0,2,7.902487437162855,1.3862943611198906,3.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
18,247,8,1,1,1156,3,80,3,1,3,1904,13556,1,12,3,4,80,0,0,0,3,0,0,0,0,7.552237287560802,0.0,0.0,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
33,603,9,4,1,1157,1,77,3,2,1,8224,18385,0,17,3,1,80,0,6,3,3,5,2,0,3,9.014933575633572,1.9459101490553128,6.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
41,167,12,4,1,1158,2,46,3,1,4,4766,9051,3,11,3,1,80,1,6,4,3,1,0,0,0,8.469472455204826,1.9459101490553128,2.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
31,874,15,3,1,1160,3,72,3,1,3,2610,6233,1,12,3,3,80,1,2,5,2,2,2,2,2,7.867488568699128,1.0986122886681098,2.0,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
37,367,25,2,1,1161,3,52,2,2,4,5731,17171,7,13,3,3,80,2,9,2,3,6,2,1,3,8.653819788948063,2.302585092994046,1.2857142857142858,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,199,6,3,1,1162,4,55,2,1,3,2539,7950,1,13,3,3,80,1,4,0,3,4,2,2,2,7.8399193600125825,1.6094379124341005,4.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
34,1400,9,1,1,1163,2,70,3,2,3,5714,5829,1,20,4,1,80,0,6,3,2,6,5,1,3,8.65084957622891,1.9459101490553128,6.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,528,8,4,1,1164,3,100,3,1,3,4323,7108,1,17,3,2,80,0,6,2,1,5,4,1,4,8.371936178759098,1.9459101490553128,6.0,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
29,408,23,1,1,1165,4,45,2,3,1,7336,11162,1,13,3,1,80,1,11,3,1,11,8,3,10,8.900685318713995,2.4849066497880004,11.0,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
40,593,9,4,1,1166,2,88,3,3,3,13499,13782,9,17,3,3,80,0,20,3,2,18,7,2,13,9.51044496442652,3.044522437723423,2.2222222222222223,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
42,481,12,3,1,1167,3,44,3,4,1,13758,2447,0,12,3,2,80,0,22,2,2,21,9,13,14,9.529448434427817,3.1354942159291497,22.0,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
42,647,4,4,1,1171,2,45,3,2,1,5155,2253,7,13,3,4,80,0,9,3,4,6,4,1,5,8.547916364059079,2.302585092994046,1.2857142857142858,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
35,982,1,4,1,1172,4,58,2,1,3,2258,16340,6,12,3,2,80,1,10,2,3,8,0,1,7,7.7226775164680035,2.3978952727983707,1.6666666666666667,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
24,477,24,3,1,1173,4,49,3,1,2,3597,6409,8,22,4,4,80,0,6,2,3,4,3,1,2,8.188133414510478,1.9459101490553128,0.75,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
28,1485,12,1,1,1175,3,79,3,1,4,2515,22955,1,11,3,4,80,0,1,4,2,1,1,0,0,7.830425617820331,0.6931471805599453,1.0,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
26,1384,3,4,1,1177,1,82,4,1,4,4420,13421,1,22,4,2,80,1,8,2,3,8,7,0,7,8.394121193826242,2.19722457733622,8.0,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
30,852,10,3,1,1179,3,72,2,2,3,6578,2706,1,18,3,1,80,1,10,3,3,10,3,1,4,8.791638037085997,2.3978952727983707,10.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
40,902,26,2,1,1180,3,92,2,2,4,4422,21203,3,13,3,4,80,1,16,3,1,1,1,0,0,8.394573477868327,2.833213344056216,5.333333333333333,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
35,819,2,3,1,1182,3,44,2,3,2,10274,19588,2,18,3,2,80,1,15,2,4,7,7,6,4,9.237469039364436,2.772588722239781,7.5,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
34,669,1,3,1,1184,4,97,2,2,1,5343,25755,0,20,4,3,80,0,14,3,3,13,9,4,9,8.583729715216482,2.70805020110221,14.0,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
35,636,4,4,1,1185,4,47,2,1,4,2376,26537,1,13,3,2,80,1,2,2,4,2,2,2,2,7.773594467360194,1.0986122886681098,2.0,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
43,1372,9,3,1,1188,1,85,1,2,3,5346,9489,8,13,3,2,80,0,7,2,2,4,3,1,3,8.584290934948731,2.079441541679836,0.875,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
32,862,2,1,1,1190,3,76,3,1,1,2827,14947,1,12,3,3,80,3,1,3,3,1,0,0,0,7.947325027016463,0.6931471805599453,1.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
56,718,4,4,1,1191,4,92,3,5,1,19943,18575,4,13,3,4,80,1,28,2,3,5,2,4,2,9.900683625203394,3.367295829986474,7.0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
29,1401,6,1,1,1192,2,54,3,1,4,3131,26342,1,13,3,1,80,1,10,5,3,10,8,0,8,8.049427057110695,2.3978952727983707,10.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
19,645,9,2,1,1193,3,54,3,1,1,2552,7172,1,25,4,3,80,0,1,4,3,1,1,0,0,7.845024417241484,0.6931471805599453,1.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
45,1457,7,3,1,1195,1,83,3,1,3,4477,20100,4,19,3,3,80,1,7,2,2,3,2,0,2,8.4069317971587,2.079441541679836,1.75,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
37,977,1,3,1,1196,4,56,2,2,4,6474,9961,1,13,3,2,80,1,14,2,2,14,8,3,11,8.775703886567738,2.70805020110221,14.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
20,805,3,3,1,1198,1,87,2,1,3,3033,12828,1,12,3,1,80,0,2,2,2,2,2,1,2,8.017637159908478,1.0986122886681098,2.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
44,1097,10,4,1,1200,3,96,3,1,3,2936,10826,1,11,3,3,80,0,6,4,3,6,4,0,2,7.98514393119862,1.9459101490553128,6.0,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
53,1223,7,2,1,1201,4,50,3,5,3,18606,18640,3,18,3,2,80,1,26,6,3,7,7,4,7,9.83129313298764,3.295836866004329,8.666666666666666,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
29,942,15,1,1,1202,2,69,1,1,4,2168,26933,0,18,3,1,80,1,6,2,2,5,4,1,3,7.682021510826875,1.9459101490553128,6.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
22,1256,3,4,1,1203,3,48,2,1,4,2853,4223,0,11,3,2,80,1,1,5,3,0,0,0,0,7.956476798036782,0.6931471805599453,1.0,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
46,1402,2,3,1,1204,3,69,3,4,1,17048,24097,8,23,4,1,80,0,28,2,3,26,15,15,9,9.74384682996523,3.367295829986474,3.5,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
44,111,17,3,1,1206,4,74,1,1,3,2290,4279,2,13,3,4,80,0,6,3,3,0,0,0,0,7.736743682453495,1.9459101490553128,3.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
33,147,2,3,1,1207,2,99,3,1,3,3600,8429,1,13,3,4,80,1,5,2,3,5,4,1,4,8.188966863648876,1.791759469228055,5.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
41,906,5,2,1,1210,1,95,2,1,1,2107,20293,6,17,3,1,80,1,5,2,1,1,0,0,0,7.653494909661253,1.791759469228055,0.8333333333333334,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30,1329,29,4,1,1211,3,61,3,2,1,4115,13192,8,19,3,3,80,3,8,3,3,4,3,0,3,8.32263709695394,2.19722457733622,1.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
40,1184,2,4,1,1212,2,62,3,2,2,4327,25440,5,12,3,4,80,3,5,2,3,0,0,0,0,8.372860820526318,1.791759469228055,1.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
50,1421,2,3,1,1215,4,30,3,4,1,17856,9490,2,22,4,3,80,1,32,3,3,2,2,2,2,9.790150867197124,3.49650756146648,16.0,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
28,1179,19,4,1,1216,4,78,2,1,1,3196,12449,1,12,3,3,80,3,6,2,3,6,5,3,3,8.069968149059841,1.9459101490553128,6.0,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
46,1450,15,2,1,1217,4,52,3,5,2,19081,10849,5,11,3,1,80,1,25,2,3,4,2,0,3,9.856500761311793,3.258096538021482,5.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
35,1361,17,4,1,1218,3,94,3,2,1,8966,21026,3,15,3,4,80,3,15,2,3,7,7,1,7,9.101306450952048,2.772588722239781,5.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
24,984,17,2,1,1219,4,97,3,1,2,2210,3372,1,13,3,1,80,1,1,3,1,1,0,0,0,7.701200180857446,0.6931471805599453,1.0,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
33,1146,25,3,1,1220,2,82,3,2,3,4539,4905,1,12,3,1,80,1,10,3,2,10,7,0,1,8.420682291035394,2.3978952727983707,10.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,917,6,4,1,1221,3,60,1,1,3,2741,6865,1,14,3,3,80,1,7,4,3,7,7,1,7,7.91644286012226,2.079441541679836,7.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
30,853,7,4,1,1224,3,49,3,2,3,3491,11309,1,13,3,1,80,3,10,4,2,10,7,8,9,8.158229916959494,2.3978952727983707,10.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
44,200,29,4,1,1225,4,32,3,2,4,4541,7744,1,25,4,2,80,0,20,3,3,20,11,13,17,8.421122722665503,3.044522437723423,20.0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
20,654,21,3,1,1226,3,43,4,1,4,2678,5050,1,17,3,4,80,0,2,2,3,2,1,2,2,7.893198869544609,1.0986122886681098,2.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
46,150,2,4,1,1228,4,60,3,2,4,7379,17433,2,11,3,3,80,1,12,3,2,6,3,1,4,8.906528917594517,2.5649493574615367,6.0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
42,179,2,5,1,1231,4,79,4,2,1,6272,12858,7,16,3,1,80,1,10,3,4,4,3,0,3,8.744009988096744,2.3978952727983707,1.4285714285714286,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
60,696,7,4,1,1233,2,52,4,2,4,5220,10893,0,18,3,2,80,1,12,3,3,11,7,1,9,8.560444233410552,2.5649493574615367,12.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
32,116,13,3,1,1234,3,77,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,7.917171988845776,1.0986122886681098,2.0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
32,1316,2,2,1,1235,4,38,3,2,3,4998,2338,4,14,3,4,80,0,10,2,3,8,7,0,7,8.51699317141357,2.3978952727983707,2.5,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
36,363,1,3,1,1237,3,77,1,3,1,10252,4235,2,21,4,3,80,1,17,2,3,7,7,7,7,9.235325624670091,2.8903717578961645,8.5,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
33,117,9,3,1,1238,1,60,3,1,4,2781,6311,0,13,3,2,80,1,15,5,3,14,10,4,10,7.930925372483388,2.772588722239781,15.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
40,107,10,3,1,1239,2,84,2,2,2,6852,11591,7,12,3,2,80,1,7,2,4,5,1,1,3,8.832441791585824,2.079441541679836,1.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,1356,10,4,1,1240,3,57,3,2,4,4950,20623,0,14,3,2,80,0,5,4,3,4,3,1,1,8.507344855361422,1.791759469228055,5.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
30,1465,1,3,1,1241,4,63,3,1,2,3579,9369,0,21,4,1,80,1,12,2,3,11,9,5,7,8.183118079394745,2.5649493574615367,12.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
42,458,26,5,1,1242,1,60,3,3,1,13191,23281,3,17,3,3,80,0,20,6,3,1,0,0,0,9.487365864239434,3.044522437723423,6.666666666666667,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
35,1212,8,2,1,1243,3,78,2,3,4,10377,13755,4,11,3,2,80,1,16,6,2,13,2,4,12,9.247443459927686,2.833213344056216,4.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
27,1103,14,3,1,1244,1,42,3,1,1,2235,14377,1,14,3,4,80,2,9,3,2,9,7,6,8,7.71244383427499,2.302585092994046,9.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
54,966,1,4,1,1245,4,53,3,3,3,10502,9659,7,17,3,1,80,1,33,2,1,5,4,1,4,9.259416209622776,3.5263605246161616,4.714285714285714,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
44,1117,2,1,1,1246,1,72,4,1,4,2011,19982,1,13,3,4,80,1,10,5,3,10,5,7,7,7.60688453121963,2.3978952727983707,10.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
19,504,10,3,1,1248,1,96,2,1,2,1859,6148,1,25,4,2,80,0,1,2,4,1,1,0,0,7.528331766707247,0.6931471805599453,1.0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
29,1010,1,3,1,1249,1,97,3,1,4,3760,5598,1,15,3,1,80,3,3,5,3,3,2,1,2,8.232440158470336,1.3862943611198906,3.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
54,685,3,3,1,1250,4,85,3,4,4,17779,23474,3,14,3,1,80,0,36,2,3,10,9,0,9,9.785829509067897,3.610917912644224,12.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
31,1332,11,2,1,1251,3,80,3,2,1,6833,17089,1,12,3,4,80,0,6,2,2,6,5,0,1,8.829665432675236,1.9459101490553128,6.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
31,1062,24,3,1,1252,3,96,2,2,1,6812,17198,1,19,3,2,80,0,10,2,3,10,9,1,8,8.826587830773668,2.3978952727983707,10.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
59,326,3,3,1,1254,3,48,2,2,4,5171,16490,5,17,3,4,80,0,13,2,3,6,1,0,5,8.551014739891748,2.6390573296152584,2.6,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43,920,3,3,1,1255,3,96,1,5,4,19740,18625,3,14,3,2,80,1,25,2,3,8,7,0,7,9.890452970265668,3.258096538021482,8.333333333333334,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
49,1098,4,2,1,1256,1,85,2,5,3,18711,12124,2,13,3,3,80,1,23,2,4,1,0,0,0,9.836920308264014,3.1780538303479458,11.5,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
36,469,3,3,1,1257,3,46,3,1,2,3692,9256,1,12,3,3,80,0,12,2,2,11,10,0,7,8.214194414852564,2.5649493574615367,12.0,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
48,969,2,2,1,1258,4,76,4,1,2,2559,16620,5,11,3,3,80,0,7,4,2,1,0,0,0,7.847762537473608,2.079441541679836,1.4,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
27,1167,4,2,1,1259,1,76,3,1,3,2517,3208,1,11,3,2,80,3,5,2,3,5,3,0,3,7.831220214604293,1.791759469228055,5.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
29,1329,7,3,1,1260,3,82,3,2,4,6623,4204,1,11,3,2,80,2,6,2,3,6,0,1,0,8.798454696065095,1.9459101490553128,6.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
48,715,1,3,1,1263,4,76,2,5,4,18265,8733,6,12,3,3,80,0,25,3,4,1,0,0,0,9.812796687251623,3.258096538021482,4.166666666666667,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
29,694,1,3,1,1264,4,87,2,4,4,16124,3423,3,14,3,2,80,2,9,2,2,7,7,1,7,9.688126141663972,2.302585092994046,3.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
34,1320,20,3,1,1265,3,89,4,1,3,2585,21643,0,17,3,4,80,0,2,5,2,1,0,0,0,7.857867559331803,1.0986122886681098,2.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
44,1099,5,3,1,1267,2,88,3,5,2,18213,8751,7,11,3,3,80,1,26,5,3,22,9,3,10,9.809945808127765,3.295836866004329,3.7142857142857144,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
33,536,10,5,1,1268,4,82,4,3,3,8380,21708,0,14,3,4,80,2,10,3,3,9,8,0,8,9.033722518098909,2.3978952727983707,10.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
19,265,25,3,1,1269,2,57,4,1,4,2994,21221,1,12,3,4,80,0,1,2,3,1,0,0,1,8.00469951054955,0.6931471805599453,1.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
23,373,1,2,1,1270,4,47,3,1,3,1223,16901,1,22,4,4,80,1,1,2,3,1,0,0,1,7.109879463072272,0.6931471805599453,1.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
25,599,24,1,1,1273,3,73,1,1,4,1118,8040,1,14,3,4,80,0,1,4,3,1,0,1,0,7.020190708311925,0.6931471805599453,1.0,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
26,583,4,2,1,1275,3,53,3,1,4,2875,9973,1,20,4,2,80,0,8,2,2,8,5,2,2,7.964155718840937,2.19722457733622,8.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
45,1449,2,3,1,1277,1,94,1,5,2,18824,2493,2,16,3,1,80,0,26,2,3,24,10,1,11,9.842941052668094,3.295836866004329,13.0,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
55,177,8,1,1,1278,4,37,2,4,2,13577,25592,1,15,3,4,80,1,34,3,3,33,9,15,0,9.516206114861593,3.555348061489413,34.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
21,251,10,2,1,1279,1,45,2,1,3,2625,25308,1,20,4,3,80,0,2,2,1,2,2,2,2,7.873217054862741,1.0986122886681098,2.0,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
46,168,4,2,1,1280,4,33,2,5,2,18789,9946,2,14,3,3,80,1,26,2,3,11,4,0,8,9.84108009240751,3.295836866004329,13.0,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
34,131,2,3,1,1281,3,86,3,2,1,4538,6039,0,12,3,4,80,0,4,3,3,3,2,0,2,8.420462002456466,1.6094379124341005,4.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
51,237,9,3,1,1282,4,83,3,5,2,19847,19196,4,24,4,1,80,1,31,5,2,29,10,11,10,9.895858525371636,3.4657359027997265,7.75,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
59,1429,18,4,1,1283,4,67,3,3,4,10512,20002,6,12,3,4,80,0,25,6,2,9,7,5,4,9.26036786557583,3.258096538021482,4.166666666666667,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
34,135,19,3,1,1285,3,46,3,2,2,4444,22534,4,13,3,3,80,2,15,2,4,11,8,5,10,8.399535147948004,2.772588722239781,3.75,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
28,791,1,4,1,1286,4,44,3,1,3,2154,6842,0,11,3,3,80,0,5,2,2,4,2,0,2,7.675546002537848,1.791759469228055,5.0,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True
44,1199,4,2,1,1288,3,92,4,5,1,19190,17477,1,14,3,4,80,2,26,4,2,25,9,14,13,9.862196698118249,3.295836866004329,26.0,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
34,648,11,3,1,1289,3,56,2,2,2,4490,21833,4,11,3,4,80,2,14,5,4,10,9,1,8,8.409830673087738,2.70805020110221,3.5,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
35,735,6,1,1,1291,3,66,3,1,3,3506,6020,0,14,3,4,80,0,4,3,3,3,2,2,2,8.162516250140179,1.6094379124341005,4.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
42,603,7,4,1,1292,2,78,4,2,2,2372,5628,6,16,3,4,80,0,18,2,3,1,0,0,0,7.771910256435763,2.9444389791664403,3.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
43,531,4,4,1,1293,4,56,2,3,4,10231,20364,3,14,3,4,80,0,23,3,4,21,7,15,17,9.23327534325868,3.1780538303479458,7.666666666666667,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
